Year,Age,Gender,Rate
1921,75,Female,0.068109
1921,76,Female,0.080713
1921,77,Female,0.07744
1921,78,Female,0.101847
1921,79,Female,0.093124
1921,80,Female,0.114458
1921,81,Female,0.089588
1921,82,Female,0.1141
1921,83,Female,0.136369
1921,84,Female,0.145346
1921,85,Female,0.165711
1921,86,Female,0.162475
1921,87,Female,0.184561
1921,88,Female,0.195727
1921,89,Female,0.174927
1921,90,Female,0.239782
1921,91,Female,0.183251
1921,92,Female,0.243691
1921,93,Female,0.27974
1921,94,Female,0.229088
1921,95,Female,0.257234
1921,96,Female,0.211652
1921,97,Female,0.439493
1921,98,Female,0.408565
1921,99,Female,0.39478
1921,100,Female,0.170092
1921,101,Female,0.560433
1921,102,Female,0.452659
1921,103,Female,0
1921,104,Female,1.039861
1921,105,Female,.
1921,106,Female,.
1921,107,Female,.
1921,108,Female,.
1921,109,Female,.
1921,110,Female,.
1922,0,Female,0.045943
1922,1,Female,0.008851
1922,2,Female,0.003822
1922,3,Female,0.002971
1922,4,Female,0.002268
1922,5,Female,0.001648
1922,6,Female,0.001523
1922,7,Female,0.001675
1922,8,Female,0.001513
1922,9,Female,0.001127
1922,10,Female,0.001177
1922,11,Female,0.001195
1922,12,Female,0.000971
1922,13,Female,0.001128
1922,14,Female,0.001572
1922,15,Female,0.001316
1922,16,Female,0.001191
1922,17,Female,0.001579
1922,18,Female,0.002038
1922,19,Female,0.002148
1922,20,Female,0.002549
1922,21,Female,0.002308
1922,22,Female,0.002756
1922,23,Female,0.002885
1922,24,Female,0.003259
1922,25,Female,0.00297
1922,26,Female,0.003258
1922,27,Female,0.002983
1922,28,Female,0.00339
1922,29,Female,0.003713
1922,30,Female,0.003865
1922,31,Female,0.003135
1922,32,Female,0.004317
1922,33,Female,0.0038
1922,34,Female,0.004184
1922,35,Female,0.004054
1922,36,Female,0.004583
1922,37,Female,0.00477
1922,38,Female,0.004178
1922,39,Female,0.0054
1922,40,Female,0.005094
1922,41,Female,0.004612
1922,42,Female,0.005675
1922,43,Female,0.004909
1922,44,Female,0.005441
1922,45,Female,0.006795
1922,46,Female,0.005823
1922,47,Female,0.006956
1922,48,Female,0.006293
1922,49,Female,0.007629
1922,50,Female,0.008549
1922,51,Female,0.007302
1922,52,Female,0.010678
1922,53,Female,0.009309
1922,54,Female,0.010287
1922,55,Female,0.010781
1922,56,Female,0.01233
1922,57,Female,0.012371
1922,58,Female,0.014268
1922,59,Female,0.013461
1922,60,Female,0.016851
1922,61,Female,0.015816
1922,62,Female,0.019017
1922,63,Female,0.019879
1922,64,Female,0.022644
1922,65,Female,0.028082
1922,66,Female,0.027325
1922,67,Female,0.028869
1922,68,Female,0.034551
1922,69,Female,0.036198
1922,70,Female,0.0442
1922,71,Female,0.036393
1922,72,Female,0.053771
1922,73,Female,0.05243
1922,74,Female,0.055003
1922,75,Female,0.07188
1922,76,Female,0.077961
1922,77,Female,0.077745
1922,78,Female,0.103082
1922,79,Female,0.08874
1922,80,Female,0.115452
1922,81,Female,0.093981
1922,82,Female,0.13354
1922,83,Female,0.117966
1922,84,Female,0.165781
1922,85,Female,0.159195
1922,86,Female,0.217523
1922,87,Female,0.210438
1922,88,Female,0.227807
1922,89,Female,0.186848
1922,90,Female,0.253912
1922,91,Female,0.205103
1922,92,Female,0.239241
1922,93,Female,0.240252
1922,94,Female,0.258283
1922,95,Female,0.344457
1922,96,Female,0.37777
1922,97,Female,0.419541
1922,98,Female,0.383741
1922,99,Female,0.196228
1922,100,Female,0.167762
1922,101,Female,0.344986
1922,102,Female,0.735519
1922,103,Female,0
1922,104,Female,0.586074
1922,105,Female,0
1922,106,Female,.
1922,107,Female,.
1922,108,Female,.
1922,109,Female,.
1922,110,Female,.
1923,0,Female,0.055646
1923,1,Female,0.009971
1923,2,Female,0.004315
1923,3,Female,0.002576
1923,4,Female,0.002199
1923,5,Female,0.001867
1923,6,Female,0.001579
1923,7,Female,0.00147
1923,8,Female,0.001026
1923,9,Female,0.001276
1923,10,Female,0.001261
1923,11,Female,0.001455
1923,12,Female,0.001479
1923,13,Female,0.001043
1923,14,Female,0.001316
1923,15,Female,0.001433
1923,16,Female,0.00169
1923,17,Female,0.001946
1923,18,Female,0.002102
1923,19,Female,0.002486
1923,20,Female,0.002534
1923,21,Female,0.002627
1923,22,Female,0.002961
1923,23,Female,0.003279
1923,24,Female,0.002939
1923,25,Female,0.003317
1923,26,Female,0.003779
